"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ANC22LA025","ACC","104805","2022-03-20T14:57:00Z","Kekaha","Hawaii","United States",,"N98763","17276344","false","Aviation","DirectorBrief","2023-10-19T04:00:00Z","2023-10-23T17:00:00Z","Fatal","2","0","0","2",,"The pilot’s improper decision to continue the visual-flight-rules flight into low visibility conditions, which resulted in controlled flight into terrain.","Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Decision related to condition",,"22.071864000000001","-159.72112000000001","CESSNA","172P","AIR",,,"false","1","REC","NSCH","AOBV","091","Destroyed","IMC","CIVIL AIR PATROL INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104805","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104805/pdf"
"CEN22LA149","ACC","104818","2022-03-17T21:00:00Z","Grapevine","Texas","United States",,"N78SA, N9469B","208B0467, 208B0079","false","Aviation","DirectorBrief","2022-07-05T04:00:00Z","2022-05-25T04:00:00Z","None","0","0","0","0",,"The failure of the pilot of the second aircraft to maintain a safe distance from the lead airplane while taxiing, which resulted in a ground collision.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"32.883344000000001","-97.047606999999999","CESSNA, CESSNA","208B, 208B","AIR, AIR","DFW","Dallas Ft. Worth","false, false","1, 1","TP, REC","NSCH, NSCH","BUS, BUS","135, 135","Substantial, Substantial","VMC","MARTINAIRE AVIATION LLC, MARTINAIRE AVIATION LLC","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104818","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104818/pdf"
"ERA22LA148","ACC","104737","2022-03-07T11:45:00Z","Middle River","Maryland","United States",,"N22AU","525B0304","false","Aviation","DirectorBrief","2024-03-20T04:00:00Z","2024-03-20T17:00:00Z","None","0","0","0","0","0","And undetermined failure of the brake system. Contributing to the accident was the failure of the pilots to locate and operate the emergency brake control, which resulted in a runway excursion and collision with terrain and an object.","Aircraft - Aircraft systems - Hydraulic power system - (general) - Failure, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Flight crew, Aircraft - Aircraft systems - Pneumatic system - Pneumatic distribution system - Not used/operated, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Flight crew",,"39.318258999999998","-76.403795000000002","CESSNA","525","AIR","MTN","MARTIN STATE","false","2","TF","NSCH","POSI","135","Substantial","VMC","Executive Flight Services LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104737","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104737/pdf"
"CEN22LA138","ACC","104754","2022-03-06T22:30:00Z","Gulfport","Mississippi","United States",,"N8170J","BB728","false","Aviation","DirectorBrief","2024-03-28T04:00:00Z","2024-03-28T17:00:00Z","None","0","0","0","0","0","The failure of the right main landing gear actuator, which led to a gear-up landing.","Aircraft - Aircraft systems - Landing gear system - Landing gear actuator - Failure",,"30.407954","-89.073991000000007","BEECH","200","AIR","GPT","Gulfport-Biloxi International Airport","false","2","TP",,"BUS","091","Substantial","VMC","HLAF AETA LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104754","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104754/pdf"
"ANC22LA022","ACC","104735","2022-03-05T13:30:00Z","Newhalen","Alaska","United States",,"N1853Q","U20602943","false","Aviation","DirectorBrief","2022-09-01T04:00:00Z","2022-08-22T14:00:00Z","Serious","0","4","1","5",,"The pilot’s decision to continue visual flight into an area of instrument meteorological conditions, which resulted in the pilot experiencing a loss of visual reference and subsequent controlled flight into terrain.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Whiteout - Effect on operation, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"59.648403000000002","-154.98516000000001","CESSNA","U206F","AIR",,,"false","1","REC",,"BUS","091","Substantial","IMC","SEND NORTH","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104735","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104735/pdf"
"WPR22LA115","ACC","104717","2022-03-02T09:13:00Z","Desert Camp","California","United States",,"N8814X","18253214","false","Aviation","DirectorBrief","2024-03-13T04:00:00Z","2024-03-13T17:00:00Z","None","0","0","0","0",,"The airplane’s loss of engine power due to carburetor icing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Configuration - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"33.52814","-115.96742","CESSNA","182D","AIR",,,"false","1","REC",,"PUBF","PUBU","Substantial","VMC","CLOUDSTREET FLYING SERVICES","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104717","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104717/pdf"
"CEN22LA134","ACC","104719","2022-02-28T13:53:00Z","Campbellton","Texas","United States",,"N108RF","208B0528","false","Aviation","DirectorBrief","2022-08-31T04:00:00Z","2022-06-24T04:00:00Z","None","0","0","0","0",,"The pilot’s fuel mismanagement, which resulted in a total loss of engine power due to fuel exhaustion and subsequent impact with trees during a forced landing.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Pilot, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",,"28.685379999999999","-98.383110000000002","CESSNA","208B","AIR","0XA5","74 Ranch Airport","false","1","TP",,"AOBV","091","Substantial","VMC","Revolution Flight","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104719","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104719/pdf"
"WPR22LA114","ACC","104712","2022-02-24T13:45:00Z","Oceanside","California","United States",,"N10JA","208B0961","false","Aviation","DirectorBrief","2024-05-16T04:00:00Z","2024-05-16T17:00:00Z","Serious","0","2","0","2",,"The pilot’s intentional inflight operation of the propeller in beta, which led to an aerodynamic lock, his inability to restore forward thrust, and subsequent collision with terrain.","Aircraft - Aircraft propeller/rotor - Propeller system - Propeller feather/reversing - Incorrect use/operation, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot",,"33.220357","-117.34318","CESSNA","208B","AIR","OKB","Bob Maxwell Memorial Airfield","false","1","TP",,"SKYD","091","Substantial","VMC","GoJump","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104712","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104712/pdf"
"CEN22FA131","ACC","104683","2022-02-22T23:41:00Z","Fostoria","Ohio","United States",,"N3952W","32-936","false","Aviation","DirectorBrief","2023-06-28T04:00:00Z","2023-06-28T17:00:00Z","Fatal","2","0","0","2",,"The pilot’s loss of airplane control in night instrument meteorological conditions during the procedure turn of an instrument approach due to spatial disorientation, which resulted in a collision with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Heading/course - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Clouds - Contributed to outcome",,"41.141390000000001","-83.377246999999997","PIPER","PA-32-260","AIR",,,"false","1","REC",,"BUS","091","Destroyed","IMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104683","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104683/pdf"
"CEN22LA130","ACC","104676","2022-02-21T12:33:00Z","Aspen","Colorado","United States",,"N99AP","258423","true","Aviation","DirectorBrief","2023-03-16T04:00:00Z","2023-03-16T18:00:00Z","None","0","0","0","0",,"The flight crew’s decision to takeoff in tailwind conditions that were consistently above the airplane’s tailwind limitation, which resulted in a runway overrun following an aborted takeoff. Contributing was the flight crew’s use of the instantaneous wind report for the decision to attempt the takeoff.","Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Takeoff distance - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Flight crew, Organizational issues - Management - Policy/procedure - Adequacy of policy/proc - ATC, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Flight crew",,"39.232582000000001","-106.87345999999999","RAYTHEON AIRCRAFT COMPANY","HAWKER 800XP","AIR","ASE","ASPEN-PITKIN COUNTY/SARDY FLD","false","2","TF",,"BUS","091","Substantial","VMC","Nxt Jet, Inc.","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104676","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104676/pdf"
"ANC22LA019","ACC","104691","2022-02-21T09:20:00Z","Deadhorse","Alaska","United States",,"N413JP","314","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","2022-04-18T14:00:00Z","None","0","0","0","0",,"The pilot's failure to maintain a proper approach path in flat light conditions, which resulted in landing short of the runway and impact with terrain.","Environmental issues - Conditions/weather/phenomena - Light condition - Flat light - Effect on personnel, Personnel issues - Psychological - Perception/orientation/illusion - Visual illusion/disorientation - Pilot",,"70.111113000000003","-148.27498","DEHAVILLAND","DHC-3","AIR","PVT","PVT","false","1","REC","NSCH","BUS","135","Substantial","VMC","BALD MOUNTAIN AIR SERVICE INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104691","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104691/pdf"
"CEN22LA126","ACC","104672","2022-02-18T13:52:00Z","Detroit","Michigan","United States",,"N68NH","50000331","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","2022-05-04T16:00:00Z","None","0","0","0","0",,"The pilot’s decision to land on the contaminated runway with previous reports of unfavorable braking action.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Operating environment - Airport facilities/design - Runway/landing area condition - Decision related to condition",,"42.418325000000003","-83.016705999999999","EMBRAER EXECUTIVE AIRCRAFT INC","EMB-500","AIR","DET","COLEMAN A YOUNG MUNI","false","2","TJ","NSCH","BUS","091","Substantial","VMC","ECLIPSE TRANSPORT LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104672","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104672/pdf"
"WPR22FA094","ACC","104624","2022-02-10T12:05:00Z","Glendale","Arizona","United States",,"N633AX","653","false","Aviation","DirectorBrief","2024-03-13T04:00:00Z","2024-03-13T17:00:00Z","Minor","0","0","1","1",,"A loss of engine power due to fuel exhaustion as result of the failure of maintenance personnel to ensure the airplane was serviced with the correct amount of fuel, the failure of maintenance personnel and the pilot to adequately check the airplane’s paperwork to ensure the correct amount of fuel was present for the flight, and the failure of the pilot to adequately monitor the airplane’s fuel status during the flight.","Personnel issues - Task performance - Record-keeping - Aircraft/maintenance logs - Maintenance personnel, Aircraft - Aircraft handling/service - (general) - (general) - Incorrect service/maintenance, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring equip/instruments - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Record-keeping - Aircraft/maintenance logs - Pilot, Aircraft - Aircraft systems - Fuel system - (general) - Not specified",,"33.708728000000001","-112.62649","DASSAULT AVIATION","MIRAGE F1 CR","AIR","LUF","LUKE AFB","false","1","TJ",,"PUBF","PUBU","Destroyed","VMC","AIRBORNE TACTICAL ADVANTAGE COMPANY LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104624","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104624/pdf"
"WPR22LA092","ACC","104614","2022-02-07T16:50:00Z","Crane Island","Washington","United States",,"N684S","20700147","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","2022-04-20T11:00:00Z","None","0","0","0","0",,"The pilot’s failure to obtain a proper touch down location on a wet grass runway, resulting in a runway overrun and impact with terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",,"48.597696999999997","-122.99781","CESSNA","T207","AIR","PVT","Crane Island","false","1","REC",,"POSI","091","Substantial","VMC","Rugby Aviation, LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104614","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104614/pdf"
"ENG22FA009","INC","104596","2022-02-04T02:19:00Z","Las Vegas","Nevada","United States",,"N817SY","30392","false","Aviation","DirectorBrief","2023-03-21T04:00:00Z","2023-03-13T20:00:00Z","None","0","0","0","0",,"The fatigue failure of the right main landing gear initiated by liquid metal embrittlement by cadmium at arc burn locations in the outer cylinder tooling hole area. The arc burns were likely the result of operator error during stylus cadmium plating operations during overhaul.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Fatigue/wear/corrosion, Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel",,"36.076362000000003","-115.14199000000001","BOEING","737-8K2","AIR","LAS","Harry Reid International Airport","false","2","TF","SCHD",,"121","Minor","VMC","Sun Country Airlines, Inc.","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104596","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104596/pdf"
